Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","lei_11652_20080407, Art. 9º, § 4º",124,125,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] A EBC divulgará anualmente, como parte do balanço da empresa, listagem contendo nomes dos empregados, dos contratados, dos terceirizados e dos demais prestadores de serviços com que haja contratado nos últimos 12 (doze) meses.",urn:lex:br:federal:lei:2008-04-07;11652!art9_par4
"CPT","lei_11652_20080407, Art. 10., caput",128,129,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O Ministro de Estado da Fazenda designará o representante da União nos atos constitutivos da EBC, dentre os membros da Procuradoria-Geral da Fazenda Nacional.",urn:lex:br:federal:lei:2008-04-07;11652!art10_cpt
"PAR","lei_11652_20080407, Art. 10., Parágrafo único.",130,131,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O Estatuto da EBC será publicado por decreto do Poder Executivo, e seus atos constitutivos serão arquivados no Registro do Comércio.",urn:lex:br:federal:lei:2008-04-07;11652!art10_par1u
"CPT","lei_11652_20080407, Art. 11., caput",134,159,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] Os recursos da EBC serão constituídos da receita proveniente: de dotações orçamentárias; da exploração dos serviços de radiodifusão pública de que trata esta Lei; no mínimo, de 75% (setenta e cinco por cento) da arrecadação da contribuição instituída no art. 32 desta Lei; de prestação de serviços a entes públicos ou privados, da distribuição de conteúdo, modelos de programação, licenciamento de marcas e produtos e outras atividades inerentes à comunicação; de doações, legados, subvenções e outros recursos que lhe forem destinados por pessoas físicas ou jurídicas de direito público ou privado; de apoio cultural de entidades de direito público e de direito privado, sob a forma de patrocínio de programas, eventos e projetos; de publicidade institucional de entidades de direito público e de direito privado, vedada a veiculação de anúncios de produtos ou serviços; da distribuição da publicidade legal dos órgãos e entidades da administração pública federal, segundo o disposto no § 1º do art. 8º desta Lei; de recursos obtidos nos sistemas instituídos pelas Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 11.437, de 28 de dezembro de 2006; de recursos provenientes de acordos e convênios que realizar com entidades nacionais e internacionais, públicas ou privadas; de rendimentos de aplicações financeiras que realizar; de rendas provenientes de outras fontes, desde que não comprometam os princípios e objetivos da radiodifusão pública estabelecidos nesta Lei.",urn:lex:br:federal:lei:2008-04-07;11652!art11_cpt
"PAR","lei_11652_20080407, Art. 11., § 1º",160,161,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] Para os fins do disposto nesta Lei, entende-se apoio cultural como pagamento de custos relativos à produção de programação ou de um programa específico, sendo permitida a citação da entidade apoiadora, bem como de sua ação institucional, sem qualquer tratamento publicitário.",urn:lex:br:federal:lei:2008-04-07;11652!art11_par1
"PAR","lei_11652_20080407, Art. 11., § 2º",162,163,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O tempo destinado à publicidade institucional não poderá exceder 15% (quinze por cento) do tempo total de programação da EBC.",urn:lex:br:federal:lei:2008-04-07;11652!art11_par2
"PAR","lei_11652_20080407, Art. 11., § 3º",164,165,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] Para os fins do inciso VIII do caput deste artigo, fica a EBC equiparada às agências a que se refere a Lei nº 4.680, de 18 de junho de 1965.",urn:lex:br:federal:lei:2008-04-07;11652!art11_par3
"CPT","lei_11652_20080407, Art. 12., caput",168,169,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] A EBC será administrada por um Conselho de Administração e por uma Diretoria Executiva e, em sua composição, contará com um Conselho Fiscal e um Comitê Editorial e de Programação. (Artigo com redação dada pela Lei nº 13.417, de 1.3.2017)",urn:lex:br:federal:lei:2008-04-07;11652!art12_cpt
"CPT","lei_11652_20080407, Art. 13., caput",172,189,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O Conselho de Administração, cujos membros serão nomeados pelo Presidente da República, será constituído: por um Presidente, indicado pelo Ministro de Estado Chefe da Casa Civil da Presidência da República; (Inciso com redação dada pela Medida Provisória nº 744, de 1.9.2016, convertida na Lei nº 13.417, de 1.3.2017) pelo Diretor-Presidente da Diretoria-Executiva; (Inciso com redação dada pela Medida Provisória nº 744, de 1.9.2016, convertida na Lei nº 13.417, de 1.3.2017) por um membro indicado pelo Ministro de Estado da Educação; (Inciso com redação dada pela Medida Provisória nº 744, de 1.9.2016, convertida na Lei nº 13.417, de 1.3.2017) por um membro indicado pelo Ministro de Estado da Cultura; (Inciso com redação dada pela Medida Provisória nº 744, de 1.9.2016, convertida na Lei nº 13.417, de 1.3.2017) por um membro indicado pelo Ministro de Estado do Planejamento, Desenvolvimento e Gestão; (Inciso com redação dada pela Medida Provisória nº 744, de 1.9.2016, convertida na Lei nº 13.417, de 1.3.2017) por um membro indicado pelo Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações; (Inciso acrescido pela Medida Provisória nº 744, de 1.9.2016, convertida e com redação dada pela Lei nº 13.417, de 1.3.2017) por um membro representante dos empregados da EBC, escolhido na forma estabelecida por seu Estatuto; e (Inciso acrescido pela Medida Provisória nº 744, de 1.9.2016, convertida e com redação dada pela Lei nº 13.417, de 1.3.2017) por dois membros independentes, indicados na forma do art. 22 da Lei nº 13.303, de 30 de junho de 2016. (Inciso acrescido pela Lei nº 13.417, de 1.3.2017)",urn:lex:br:federal:lei:2008-04-07;11652!art13_cpt
"PAR","lei_11652_20080407, Art. 13., § 1º",190,191,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O Conselho de Administração reunir-se-á, ordinariamente, a cada mês e, extraordinariamente, sempre que convocado pelo seu Presidente ou por 2/3 (dois terços) dos seus membros.",urn:lex:br:federal:lei:2008-04-07;11652!art13_par1
"PAR","lei_11652_20080407, Art. 13., § 2º",192,193,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] As decisões do Conselho de Administração serão tomadas por maioria simples, cabendo ao Presidente o voto de qualidade, em caso de empate.",urn:lex:br:federal:lei:2008-04-07;11652!art13_par2
"PAR","lei_11652_20080407, Art. 13., § 3º",194,195,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O quórum de deliberação é o de maioria absoluta de seus membros.",urn:lex:br:federal:lei:2008-04-07;11652!art13_par3
"CPT","lei_11652_20080407, Art. 14., caput",198,199,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O Conselho Fiscal será constituído por 3 (três) membros e respectivos suplentes designados pelo Presidente da República.",urn:lex:br:federal:lei:2008-04-07;11652!art14_cpt
"PAR","lei_11652_20080407, Art. 14., § 1º",200,201,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O Conselho Fiscal contará com 1 (um) representante do Tesouro Nacional, garantindo-se, ainda, a participação dos acionistas minoritários, nos termos do Estatuto.",urn:lex:br:federal:lei:2008-04-07;11652!art14_par1
"PAR","lei_11652_20080407, Art. 14., § 2º",202,203,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] Os conselheiros exercerão suas atribuições pelo prazo de 4 (quatro) anos, vedada a recondução.",urn:lex:br:federal:lei:2008-04-07;11652!art14_par2
"PAR","lei_11652_20080407, Art. 14., § 3º",204,205,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O Conselho Fiscal reunir-se-á, ordinariamente, a cada 2 (dois) meses e, extraordinariamente, sempre que convocado pelo Conselho de Administração.",urn:lex:br:federal:lei:2008-04-07;11652!art14_par3
"PAR","lei_11652_20080407, Art. 14., § 4º",206,207,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] As decisões do Conselho Fiscal serão tomadas por maioria simples, cabendo ao Presidente o voto de qualidade em caso de empate.",urn:lex:br:federal:lei:2008-04-07;11652!art14_par4
"PAR","lei_11652_20080407, Art. 14., § 5º",208,209,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] As reuniões do Conselho Fiscal só terão caráter deliberativo se contarem com a presença do Presidente e de pelo menos 1 (um) membro.",urn:lex:br:federal:lei:2008-04-07;11652!art14_par5
"CPT","lei_11652_20080407, Art. 15., caput",212,213,"[ Institui os princípios e objetivos dos serviços de radiodifusão pública explorados pelo Poder Executivo ou outorgados a entidades de sua administração indireta; autoriza o Poder Executivo a constituir a Empresa Brasil de Comunicação - EBC; altera a Lei nº 5.070, de 7 de julho de 1966; e dá outras providências. | ] O Comitê Editorial e de Programação, órgão técnico de participação institucionalizada da sociedade na EBC, terá natureza consultiva e deliberativa, sendo integrado por onze membros indicados por entidades representativas da sociedade, mediante lista tríplice, e designados pelo Presidente da República. (“Caput” do artigo com redação dada pela Lei nº 13.417, de 1.3.2017)",urn:lex:br:federal:lei:2008-04-07;11652!art15_cpt
