Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","lei_complementar_123_20061214, Art. 2º, § 2º",39,40,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] Os representantes dos Estados e do Distrito Federal nos Comitês referidos nos incisos I e III do caput deste artigo serão indicados pelo Conselho Nacional de Política Fazendária - CONFAZ e os dos Municípios serão indicados, um pela entidade representativa das Secretarias de Finanças das Capitais e outro pelas entidades de representação nacional dos Municípios brasileiros.",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par2
"PAR","lei_complementar_123_20061214, Art. 2º, § 3º",41,42,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] As entidades de representação referidas no inciso III do caput e no § 2º deste artigo serão aquelas regularmente constituídas há pelo menos 1 (um) ano antes da publicação desta Lei Complementar.",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par3
"PAR","lei_complementar_123_20061214, Art. 2º, § 4º",43,44,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] Os comitês de que tratam os incisos I e III do caput deste artigo elaborarão seus regimentos internos mediante resolução, observado, quanto ao CGSN, o disposto nos §§ 4º-A e 4º-B deste artigo. (Parágrafo com redação dada pela Lei Complementar nº 188, de 31.12.2021)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par4
"PAR","lei_complementar_123_20061214, Art. 2º, § 4º-A.",45,46,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] O quórum mínimo para a realização das reuniões do CGSN será de ¾ (três quartos) dos membros, dos quais um deles será necessariamente o Presidente ou seu substituto. (Parágrafo acrescido pela Lei Complementar nº 188, de 31.12.2021, e com redação dada pela Lei Complementar nº 214, de 16.1.2025, produzindo efeitos a partir de 1º/1/2025)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par4-1
"PAR","lei_complementar_123_20061214, Art. 2º, § 4º-B.",47,48,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] As deliberações do CGSN serão tomadas por 3/4 (três quartos) dos componentes presentes às reuniões, presenciais ou virtuais, ressalvadas as decisões que determinem a exclusão de ocupações autorizadas a atuar na qualidade de Microempreendedor Individual (MEI), quando a deliberação deverá ser unânime. (Parágrafo acrescido pela Lei Complementar nº 188, de 31.12.2021)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par4-2
"PAR","lei_complementar_123_20061214, Art. 2º, § 5º",49,50,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] O Fórum referido no inciso II do caput deste artigo tem por finalidade orientar e assessorar a formulação e coordenação da política nacional de desenvolvimento das microempresas e empresas de pequeno porte, bem como acompanhar e avaliar a sua implantação, sendo presidido e coordenado pela Secretaria da Micro e Pequena Empresa da Presidência da República. (Parágrafo com redação dada pela Lei nº 12.792, de 28.3.2013)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par5
"PAR","lei_complementar_123_20061214, Art. 2º, § 6º",51,52,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] Ao Comitê de que trata o inciso I do caput deste artigo compete regulamentar a opção, exclusão, tributação, fiscalização, arrecadação, cobrança, dívida ativa, recolhimento e demais itens relativos ao regime de que trata o art. 12 desta Lei Complementar, observadas as demais disposições desta Lei Complementar.",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par6
"PAR","lei_complementar_123_20061214, Art. 2º, § 7º",53,54,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] Ao Comitê de que trata o inciso III do caput deste artigo compete, na forma da lei, regulamentar a inscrição, cadastro, abertura, alvará, arquivamento, licenças, permissão, autorização, registros e demais itens relativos à abertura, legalização e funcionamento de empresários e de pessoas jurídicas de qualquer porte, atividade econômica ou composição societária.",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par7
"PAR","lei_complementar_123_20061214, Art. 2º, § 8º",55,56,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] Os membros do CGSN e do CGSIM serão designados pelo Ministro de Estado da Fazenda, mediante indicação dos órgãos e entidades vinculados. (Parágrafo com redação dada pela Lei Complementar nº 214, de 16.1.2025, produzindo efeitos a partir de 1º/1/2025)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par8
"PAR","lei_complementar_123_20061214, Art. 2º, § 8º-A.",57,58,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] Dos membros da União que compõem o CGSN, 3 (três) serão representantes da Secretaria Especial da Receita Federal do Brasil e 1 (um) do Ministério do Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte ou do órgão que vier a substituí-lo. (Parágrafo acrescido pela Lei Complementar nº 188, de 31.12.2021, e com redação dada pela Lei Complementar nº 214, de 16.1.2025, produzindo efeitos a partir de 1º/1/2025)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par8-1
"PAR","lei_complementar_123_20061214, Art. 2º, § 8º-B.",59,60,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] A vaga das confederações nacionais de representação do segmento de microempresas e empresas de pequeno porte no comitê de que trata o inciso I do caput deste artigo será ocupada em regime de rodízio anual entre as confederações. (Parágrafo acrescido pela Lei Complementar nº 188, de 31.12.2021)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par8-2
"PAR","lei_complementar_123_20061214, Art. 2º, § 9º",61,66,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] O CGSN poderá determinar, com relação à microempresa e à empresa de pequeno porte optante pelo Simples Nacional, a forma, a periodicidade e o prazo: de entrega à Secretaria da Receita Federal do Brasil - RFB de uma única declaração com dados relacionados a fatos geradores, base de cálculo e valores da contribuição para a Seguridade Social devida sobre a remuneração do trabalho, inclusive a descontada dos trabalhadores a serviço da empresa, do Fundo de Garantia do Tempo de Serviço - FGTS e outras informações de interesse do Ministério do Trabalho e Emprego - MTE, do Instituto Nacional do Seguro Social - INSS e do Conselho Curador do FGTS, observado o disposto no § 7º deste artigo; e do recolhimento das contribuições descritas no inciso I e do FGTS. (Parágrafo acrescido pela Lei Complementar nº 147, de 7.8.2014)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par9
"PAR","lei_complementar_123_20061214, Art. 2º, § 10.",67,68,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] O recolhimento de que trata o inciso II do § 9º deste artigo poderá se dar de forma unificada relativamente aos tributos apurados na forma do Simples Nacional. (Parágrafo acrescido pela Lei Complementar nº 147, de 7.8.2014)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par10
"PAR","lei_complementar_123_20061214, Art. 2º, § 11.",69,70,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] A entrega da declaração de que trata o inciso I do § 9º substituirá, na forma regulamentada pelo CGSN, a obrigatoriedade de entrega de todas as informações, formulários e declarações a que estão sujeitas as demais empresas ou equiparados que contratam trabalhadores, inclusive relativamente ao recolhimento do FGTS, à Relação Anual de Informações Sociais e ao Cadastro Geral de Empregados e Desempregados. (Parágrafo acrescido pela Lei Complementar nº 147, de 7.8.2014)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par11
"PAR","lei_complementar_123_20061214, Art. 2º, § 12.",71,72,"[ (Republicada no DOU de 6.3.2012 em atendimento ao disposto no art. 5º da Lei Complementar nº 139, de 10 de novembro de 2011) Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999. | DISPOSIÇÕES PRELIMINARES | ] Na hipótese de recolhimento do FGTS na forma do inciso II do § 9º deste artigo, deve-se assegurar a transferência dos recursos e dos elementos identificadores do recolhimento ao gestor desse fundo para crédito na conta vinculada do trabalhador. (Parágrafo acrescido pela Lei Complementar nº 147, de 7.8.2014)",urn:lex:br:federal:lei.complementar:2006-12-14;123!art2_par12
