Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","lei_10610_20021220, Art. 6º, § 2º",32,33,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Caracterizada a prática dos crimes tipificados no art. 1º da Lei nº 9.613, de 3 de março de 1998, aplicar-se-á a sanção prevista no art. 91, inciso II, letra a, do Código Penal à participação no capital de empresas jornalísticas e de radiodifusão adquirida com os recursos de origem ilícita, sem prejuízo da nulidade de qualquer acordo, ato ou contrato ou outra forma de avença que vincule ou tenha por objeto tal participação societária.",urn:lex:br:federal:lei:2002-12-20;10610!art6_par2
"CPT","lei_10610_20021220, Art. 7º, caput",36,37,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, passam a vigorar com a seguinte redação: Nas concessões, permissões ou autorizações para explorar serviços de radiodifusão, serão observados, além de outros requisitos, os seguintes preceitos e cláusulas: os administradores ou gerentes que detenham poder de gestão e de representação civil e judicial serão brasileiros natos ou naturalizados há mais de dez anos. Os técnicos encarregados da operação dos equipamentos transmissores serão brasileiros ou estrangeiros com residência exclusiva no País, permitida, porém, em caráter excepcional e com autorização expressa do órgão competente do Poder Executivo, a admissão de especialistas estrangeiros, mediante contrato; as alterações contratuais ou estatutárias que não impliquem alteração dos objetivos sociais ou modificação do quadro diretivo e as cessões de cotas ou ações ou aumento de capital social que não resultem em alteração de controle societário deverão ser informadas ao órgão do Poder Executivo expressamente definido pelo Presidente da República, no prazo de sessenta dias a contar da realização do ato; a alteração dos objetivos sociais, a modificação do quadro diretivo, a alteração do controle societário das empresas e a transferência da concessão, da permissão ou da autorização dependem, para sua validade, de prévia anuência do órgão competente do Poder Executivo; a mesma pessoa não poderá participar da administração ou da gerência de mais de uma concessionária, permissionária ou autorizada do mesmo tipo de serviço de radiodifusão, na mesma localidade; as concessionárias e permissionárias de serviços de radiodifusão deverão apresentar, até o último dia útil de cada ano, ao órgão do Poder Executivo expressamente definido pelo Presidente da República e aos órgãos de registro comercial ou de registro civil de pessoas jurídicas, declaração com a composição de seu capital social, incluindo a nomeação dos brasileiros natos ou naturalizados há mais de dez anos titulares, direta ou indiretamente, de pelo menos setenta por cento do capital total e do capital votante. Não poderá exercer a função de diretor ou gerente de concessionária, permissionária ou autorizada de serviço de radiodifusão quem esteja no gozo de imunidade parlamentar ou de foro especial. não-observância, pela concessionária ou permissionária, das disposições contidas no art. 222, caput e seus §§ 1º e 2º, da Constituição.",urn:lex:br:federal:lei:2002-12-20;10610!art7_cpt
"CPT","lei_10610_20021220, Art. 8º, caput",40,41,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Na aplicação desta Lei, deverá ser obedecido o disposto no art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967.",urn:lex:br:federal:lei:2002-12-20;10610!art8_cpt
"CPT","lei_10610_20021220, Art. 9º, caput",44,45,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Não se aplica a limitação estabelecida no caput do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, aos investimentos de carteira de ações, desde que o seu titular não indique administrador em mais de uma empresa executante de serviço de radiodifusão, ou em suas respectivas controladoras, nem detenha mais de uma participação societária que configure controle ou coligação em tais empresas.",urn:lex:br:federal:lei:2002-12-20;10610!art9_cpt
"PAR","lei_10610_20021220, Art. 9º, § 1º",46,47,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Entende-se como coligação, para fins deste artigo, a participação, direta ou indireta, em pelo menos quinze por cento do capital de uma pessoa jurídica, ou se o capital de duas pessoas jurídicas for detido, em pelo menos quinze por cento, direta ou indiretamente, pelo mesmo titular de investimento financeiro.",urn:lex:br:federal:lei:2002-12-20;10610!art9_par1
"PAR","lei_10610_20021220, Art. 9º, § 2º",48,49,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Consideram-se investimentos de carteira de ações, para os fins do caput deste artigo, os recursos aplicados em ações de companhias abertas, por investidores individuais e institucionais, estes últimos entendidos como os investidores, com sede ou domicílio no Brasil ou no exterior, que apliquem, de forma diversificada, por força de disposição legal, regulamentar ou de seus atos constitutivos, recursos no mercado de valores mobiliários, devendo cada ação ser nominalmente identificada.",urn:lex:br:federal:lei:2002-12-20;10610!art9_par2
"CPT","lei_10610_20021220, Art. 10., caput",52,53,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Ficam convalidados os atos praticados com base na Medida Provisória nº 70, de 1º de outubro de 2002.",urn:lex:br:federal:lei:2002-12-20;10610!art10_cpt
"CPT","lei_10610_20021220, Art. 11., caput",56,57,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Esta Lei entra em vigor na data de sua publicação.",urn:lex:br:federal:lei:2002-12-20;10610!art11_cpt
"ART","lei_10610_20021220, Art. 1º",1,4,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 1º Esta Lei disciplina a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens de que trata o § 4º do art. 222 da Constituição.",urn:lex:br:federal:lei:2002-12-20;10610!art1
"ART","lei_10610_20021220, Art. 2º",5,12,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 2º A participação de estrangeiros ou de brasileiros naturalizados há menos de dez anos no capital social de empresas jornalísticas e de radiodifusão não poderá exceder a trinta por cento do capital total e do capital votante dessas empresas e somente se dará de forma indireta, por intermédio de pessoa jurídica constituída sob as leis brasileiras e que tenha sede no País. § 1º As empresas efetivamente controladas, mediante encadeamento de outras empresas ou por qualquer outro meio indireto, por estrangeiros ou por brasileiros naturalizados há menos de dez anos não poderão ter participação total superior a trinta por cento no capital social, total e votante, das empresas jornalísticas e de radiodifusão. § 2º E facultado ao órgão do Poder Executivo expressamente definido pelo Presidente da República requisitar das empresas jornalísticas e das de radiodifusão, dos órgãos de registro comercial ou de registro civil das pessoas jurídicas as informações e os documentos necessários para a verificação do cumprimento do disposto neste artigo.",urn:lex:br:federal:lei:2002-12-20;10610!art2
"ART","lei_10610_20021220, Art. 3º",13,18,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 3º As alterações de controle societário de empresas jornalísticas e de radiodifusão sonora e de sons e imagens serão comunicadas ao Congresso Nacional. Parágrafo único. A comunicação ao Congresso Nacional de alteração de controle societário de empresas de radiodifusão será de responsabilidade do órgão competente do Poder Executivo e a comunicação de alterações de controle societário de empresas jornalísticas será de responsabilidade destas empresas.",urn:lex:br:federal:lei:2002-12-20;10610!art3
"ART","lei_10610_20021220, Art. 4º",19,22,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 4º As empresas jornalísticas deverão apresentar, até o último dia útil de cada ano, aos órgãos de registro comercial ou de registro civil das pessoas jurídicas, declaração com a composição de seu capital social, incluindo a nomeação dos brasileiros natos ou naturalizados há mais de dez anos titulares, direta ou indiretamente, de pelo menos setenta por cento do capital total e do capital votante.",urn:lex:br:federal:lei:2002-12-20;10610!art4
"ART","lei_10610_20021220, Art. 5º",23,26,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 5º Os órgãos de registro comercial ou de registro civil das pessoas jurídicas não procederão ao registro ou arquivamento dos atos societários de empresas jornalísticas e de radiodifusão, caso seja constatada infração dos limites percentuais de participação previstos no art. 2º, sendo nulo o ato de registro ou arquivamento baseado em declaração que omita informação ou contenha informação falsa.",urn:lex:br:federal:lei:2002-12-20;10610!art5
"ART","lei_10610_20021220, Art. 6º",27,34,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 6º Será nulo de pleno direito qualquer acordo entre sócios, acionistas ou cotistas, ou qualquer ato, contrato ou outra forma de avença que, direta ou indiretamente, confira ou objetive conferir, a estrangeiros ou a brasileiros naturalizados há menos de dez anos, participação no capital total e no capital votante de empresas jornalísticas e de radiodifusão, em percentual acima do previsto no art. 2º, ou que tenha por objeto o estabelecimento, de direito ou de fato, de igualdade ou superioridade de poderes desses sócios em relação aos sócios brasileiros natos ou naturalizados há mais de dez anos. § 1º Será também nulo qualquer acordo, ato, contrato ou outra forma de avença que, direta ou indiretamente, de direito ou de fato, confira ou objetive conferir aos sócios estrangeiros ou brasileiros naturalizados há menos de dez anos a responsabilidade editorial, a seleção e direção da programação veiculada e a gestão das atividades das empresas referidas neste artigo. § 2º Caracterizada a prática dos crimes tipificados no art. 1º da Lei nº 9.613, de 3 de março de 1998, aplicar-se-á a sanção prevista no art. 91, inciso II, letra a, do Código Penal à participação no capital de empresas jornalísticas e de radiodifusão adquirida com os recursos de origem ilícita, sem prejuízo da nulidade de qualquer acordo, ato ou contrato ou outra forma de avença que vincule ou tenha por objeto tal participação societária.",urn:lex:br:federal:lei:2002-12-20;10610!art6
"ART","lei_10610_20021220, Art. 7º",35,38,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 7º Os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, passam a vigorar com a seguinte redação: Art. 38. Nas concessões, permissões ou autorizações para explorar serviços de radiodifusão, serão observados, além de outros requisitos, os seguintes preceitos e cláusulas: a) os administradores ou gerentes que detenham poder de gestão e de representação civil e judicial serão brasileiros natos ou naturalizados há mais de dez anos. Os técnicos encarregados da operação dos equipamentos transmissores serão brasileiros ou estrangeiros com residência exclusiva no País, permitida, porém, em caráter excepcional e com autorização expressa do órgão competente do Poder Executivo, a admissão de especialistas estrangeiros, mediante contrato; b) as alterações contratuais ou estatutárias que não impliquem alteração dos objetivos sociais ou modificação do quadro diretivo e as cessões de cotas ou ações ou aumento de capital social que não resultem em alteração de controle societário deverão ser informadas ao órgão do Poder Executivo expressamente definido pelo Presidente da República, no prazo de sessenta dias a contar da realização do ato; c) a alteração dos objetivos sociais, a modificação do quadro diretivo, a alteração do controle societário das empresas e a transferência da concessão, da permissão ou da autorização dependem, para sua validade, de prévia anuência do órgão competente do Poder Executivo; g) a mesma pessoa não poderá participar da administração ou da gerência de mais de uma concessionária, permissionária ou autorizada do mesmo tipo de serviço de radiodifusão, na mesma localidade; i) as concessionárias e permissionárias de serviços de radiodifusão deverão apresentar, até o último dia útil de cada ano, ao órgão do Poder Executivo expressamente definido pelo Presidente da República e aos órgãos de registro comercial ou de registro civil de pessoas jurídicas, declaração com a composição de seu capital social, incluindo a nomeação dos brasileiros natos ou naturalizados há mais de dez anos titulares, direta ou indiretamente, de pelo menos setenta por cento do capital total e do capital votante. Parágrafo único. Não poderá exercer a função de diretor ou gerente de concessionária, permissionária ou autorizada de serviço de radiodifusão quem esteja no gozo de imunidade parlamentar ou de foro especial. Art. 64. g) não-observância, pela concessionária ou permissionária, das disposições contidas no art. 222, caput e seus §§ 1º e 2º, da Constituição.",urn:lex:br:federal:lei:2002-12-20;10610!art7
"ART","lei_10610_20021220, Art. 8º",39,42,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 8º Na aplicação desta Lei, deverá ser obedecido o disposto no art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967.",urn:lex:br:federal:lei:2002-12-20;10610!art8
"ART","lei_10610_20021220, Art. 9º",43,50,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 9º Não se aplica a limitação estabelecida no caput do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, aos investimentos de carteira de ações, desde que o seu titular não indique administrador em mais de uma empresa executante de serviço de radiodifusão, ou em suas respectivas controladoras, nem detenha mais de uma participação societária que configure controle ou coligação em tais empresas. § 1º Entende-se como coligação, para fins deste artigo, a participação, direta ou indireta, em pelo menos quinze por cento do capital de uma pessoa jurídica, ou se o capital de duas pessoas jurídicas for detido, em pelo menos quinze por cento, direta ou indiretamente, pelo mesmo titular de investimento financeiro. § 2º Consideram-se investimentos de carteira de ações, para os fins do caput deste artigo, os recursos aplicados em ações de companhias abertas, por investidores individuais e institucionais, estes últimos entendidos como os investidores, com sede ou domicílio no Brasil ou no exterior, que apliquem, de forma diversificada, por força de disposição legal, regulamentar ou de seus atos constitutivos, recursos no mercado de valores mobiliários, devendo cada ação ser nominalmente identificada.",urn:lex:br:federal:lei:2002-12-20;10610!art9
"ART","lei_10610_20021220, Art. 10.",51,54,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 10. Ficam convalidados os atos praticados com base na Medida Provisória nº 70, de 1º de outubro de 2002.",urn:lex:br:federal:lei:2002-12-20;10610!art10
"ART","lei_10610_20021220, Art. 11.",55,58,"[ Dispõe sobre a participação de capital estrangeiro nas empresas jornalísticas e de radiodifusão sonora e de sons e imagens, conforme o § 4º do art. 222 da Constituição, altera os arts. 38 e 64 da Lei nº 4.117, de 27 de agosto de 1962, o § 3º do art. 12 do Decreto-Lei nº 236, de 28 de fevereiro de 1967, e dá outras providências. | ] Art. 11. Esta Lei entra em vigor na data de sua publicação.",urn:lex:br:federal:lei:2002-12-20;10610!art11
