Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","lei_13116_20150420, Art. 7º, § 1º",111,112,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O prazo para emissão de qualquer licença referida no caput não poderá ser superior a 60 (sessenta) dias, contados da data de apresentação do requerimento.",urn:lex:br:federal:lei:2015-04-20;13116!art7_par1
"PAR","lei_13116_20150420, Art. 7º, § 2º",113,114,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O requerimento de que trata o § 1º será único e dirigido a um único órgão ou entidade em cada ente federado.",urn:lex:br:federal:lei:2015-04-20;13116!art7_par2
"PAR","lei_13116_20150420, Art. 7º, § 3º",115,116,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O prazo previsto no § 1º será contado de forma comum nos casos em que for exigida manifestação de mais de um órgão ou entidade de um mesmo ente federado.",urn:lex:br:federal:lei:2015-04-20;13116!art7_par3
"PAR","lei_13116_20150420, Art. 7º, § 4º",117,118,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O órgão ou entidade de que trata o § 2º poderá exigir, uma única vez, esclarecimentos, complementação de informações ou a realização de alterações no projeto original, respeitado o prazo previsto no § 1º.",urn:lex:br:federal:lei:2015-04-20;13116!art7_par4
"PAR","lei_13116_20150420, Art. 7º, § 5º",119,120,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O prazo previsto no § 1º ficará suspenso entre a data da notificação da exigência a que se refere o § 4º e a data da apresentação dos esclarecimentos, das informações ou das alterações pela solicitante.",urn:lex:br:federal:lei:2015-04-20;13116!art7_par5
"PAR","lei_13116_20150420, Art. 7º, § 6º",121,122,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Nas hipóteses de utilização de mecanismos de consulta ou audiência públicas, nos processos a que se refere o caput, o prazo previsto no § 1º deste artigo não será postergado por mais de 15 (quinze) dias.",urn:lex:br:federal:lei:2015-04-20;13116!art7_par6
"PAR","lei_13116_20150420, Art. 7º, § 7º",123,124,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O prazo de vigência das licenças referidas no caput não será inferior a 10 (dez) anos e poderá ser renovado por iguais períodos.",urn:lex:br:federal:lei:2015-04-20;13116!art7_par7
"PAR","lei_13116_20150420, Art. 7º, § 8º",125,126,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Será dispensada de novo licenciamento a infraestrutura de suporte a estação transmissora de radiocomunicação por ocasião da alteração de características técnicas decorrente de processo de remanejamento, substituição ou modernização tecnológica, nos termos da regulamentação.",urn:lex:br:federal:lei:2015-04-20;13116!art7_par8
"PAR","lei_13116_20150420, Art. 7º, § 9º",127,128,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Será dispensada de novo licenciamento a infraestrutura de suporte a estação transmissora de radiocomunicação com padrões e características técnicas equiparadas a anteriores já licenciadas, nos termos da regulamentação da Agência Nacional de Telecomunicações (Anatel).",urn:lex:br:federal:lei:2015-04-20;13116!art7_par9
"PAR","lei_13116_20150420, Art. 7º, § 10.",129,130,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O processo de licenciamento ambiental, quando for necessário, ocorrerá de maneira integrada ao procedimento de licenciamento indicado neste artigo.",urn:lex:br:federal:lei:2015-04-20;13116!art7_par10
"PAR","lei_13116_20150420, Art. 7º, § 11.",131,132,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Caso o prazo mencionado no § 1º deste artigo tenha decorrido sem decisão do órgão ou entidade competente, a requerente ficará autorizada a realizar a instalação em conformidade com as condições estipuladas no requerimento de licença apresentado e com as demais regras previstas em leis e em normas municipais, estaduais, distritais e federais pertinentes à matéria. (Parágrafo acrescido pela Lei nº 14.424, de 27.7.2022)",urn:lex:br:federal:lei:2015-04-20;13116!art7_par11
"PAR","lei_13116_20150420, Art. 7º, § 12.",133,134,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O órgão ou entidade competente poderá cassar, a qualquer tempo, a licença de que trata o § 11 deste artigo, caso as condições estipuladas no requerimento ou em demais leis e normas pertinentes sejam descumpridas. (Parágrafo acrescido pela Lei nº 14.424, de 27.7.2022)",urn:lex:br:federal:lei:2015-04-20;13116!art7_par12
"PAR","lei_13116_20150420, Art. 7º, § 13.",135,136,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Da decisão de que trata o § 12 deste artigo caberá recurso administrativo com efeito suspensivo. (Parágrafo acrescido pela Lei nº 14.424, de 27.7.2022)",urn:lex:br:federal:lei:2015-04-20;13116!art7_par13
"PAR","lei_13116_20150420, Art. 7º, § 14.",137,138,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] A retirada da infraestrutura de suporte, caso determinada em decisão administrativa final de órgão ou entidade competente, será de responsabilidade da requerente das licenças de que trata o caput deste artigo, a quem caberá também a reparação dos eventuais danos causados ao meio ambiente e a terceiros, nos termos do § 3º do art. 225 da Constituição Federal e do § 1º do art. 14 da Lei nº 6.938, de 31 de agosto de 1981. (Parágrafo acrescido pela Lei nº 14.424, de 27.7.2022)",urn:lex:br:federal:lei:2015-04-20;13116!art7_par14
"PAR","lei_13116_20150420, Art. 7º, § 15.",139,140,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Independem da manifestação da autoridade licenciadora as alterações na operação de instalações de radiodifusão ou de telecomunicações previamente licenciadas, incluídos o compartilhamento de excedente de infraestrutura e a instalação de estações de radiodifusão complementares, desde que essas alterações não incrementem os impactos ambientais negativos avaliados nas etapas anteriores do licenciamento ambiental, nos termos do § 5º do art. 5º da Lei nº 15.190, de 8 de agosto de 2025. (Parágrafo acrescido pela Lei nº 15.300, de 22.12.2025)",urn:lex:br:federal:lei:2015-04-20;13116!art7_par15
"CPT","lei_13116_20150420, Art. 8º, caput",143,144,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Os órgãos competentes não poderão impor condições ou vedações que impeçam a prestação de serviços de telecomunicações de interesse coletivo, nos termos da legislação vigente.",urn:lex:br:federal:lei:2015-04-20;13116!art8_cpt
"PAR","lei_13116_20150420, Art. 8º, Parágrafo único.",145,146,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Eventuais condicionamentos impostos pelas autoridades competentes na instalação de infraestrutura de suporte não poderão provocar condições não isonômicas de competição e de prestação de serviços de telecomunicações.",urn:lex:br:federal:lei:2015-04-20;13116!art8_par1u
"CPT","lei_13116_20150420, Art. 9º, caput",149,150,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O Conselho Nacional do Meio Ambiente (Conama) disciplinará o procedimento de licenciamento ambiental a que se refere o § 10 do art. 7º.",urn:lex:br:federal:lei:2015-04-20;13116!art9_cpt
"CPT","lei_13116_20150420, Art. 10., caput",153,154,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] A instalação, em área urbana, de infraestrutura de redes de telecomunicações de pequeno porte, conforme definido em regulamentação específica, prescindirá da emissão das licenças previstas no art. 7º.",urn:lex:br:federal:lei:2015-04-20;13116!art10_cpt
"CPT","lei_13116_20150420, Art. 11., caput",157,158,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Sem prejuízo de eventual direito de regresso, a responsabilidade pela conformidade técnica da infraestrutura de redes de telecomunicações será da detentora daquela infraestrutura.",urn:lex:br:federal:lei:2015-04-20;13116!art11_cpt
"CPT","lei_13116_20150420, Art. 12., caput",161,162,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] Não será exigida contraprestação em razão do direito de passagem em vias públicas, em faixas de domínio e em outros bens públicos de uso comum do povo, ainda que esses bens ou instalações sejam explorados por meio de concessão ou outra forma de delegação, excetuadas aquelas cujos contratos decorram de licitações anteriores à data de promulgação desta Lei.",urn:lex:br:federal:lei:2015-04-20;13116!art12_cpt
"PAR","lei_13116_20150420, Art. 12., § 1º",163,164,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O disposto no caput não abrange os custos necessários à instalação, à operação, à manutenção e à remoção da infraestrutura e dos equipamentos, que deverão ser arcados pela entidade interessada, e não afeta obrigações indenizatórias decorrentes de eventual dano efetivo ou de restrição de uso significativa.",urn:lex:br:federal:lei:2015-04-20;13116!art12_par1
"PAR","lei_13116_20150420, Art. 12., § 2º",165,166,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O direito de passagem será autorizado pelos órgãos reguladores sob cuja competência estiver a área a ser ocupada ou atravessada.",urn:lex:br:federal:lei:2015-04-20;13116!art12_par2
"CPT","lei_13116_20150420, Art. 13., caput",169,174,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DA INSTALAÇÃO DE INFRAESTRUTURA E DE REDES DE TELECOMUNICAÇÕES | ] O órgão regulador competente, na forma do regulamento: estabelecerá os parâmetros técnicos para instalação, operação, manutenção e remoção das redes de telecomunicações, incluindo sua infraestrutura de suporte; (VETADO).",urn:lex:br:federal:lei:2015-04-20;13116!art13_cpt
"CPT","lei_13116_20150420, Art. 14., caput",179,180,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DO COMPARTILHAMENTO DE INFRAESTRUTURA DE TELECOMUNICAÇÕES | ] É obrigatório o compartilhamento da capacidade excedente da infraestrutura de suporte, exceto quando houver justificado motivo técnico.",urn:lex:br:federal:lei:2015-04-20;13116!art14_cpt
"PAR","lei_13116_20150420, Art. 14., § 1º",181,182,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DO COMPARTILHAMENTO DE INFRAESTRUTURA DE TELECOMUNICAÇÕES | ] A obrigação a que se refere o caput será observada de forma a não prejudicar o patrimônio urbanístico, histórico, cultural, turístico e paisagístico.",urn:lex:br:federal:lei:2015-04-20;13116!art14_par1
"PAR","lei_13116_20150420, Art. 14., § 2º",183,184,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DO COMPARTILHAMENTO DE INFRAESTRUTURA DE TELECOMUNICAÇÕES | ] As condições sob as quais o compartilhamento poderá ser dispensado serão determinadas em regulamentação específica.",urn:lex:br:federal:lei:2015-04-20;13116!art14_par2
"PAR","lei_13116_20150420, Art. 14., § 3º",185,186,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DO COMPARTILHAMENTO DE INFRAESTRUTURA DE TELECOMUNICAÇÕES | ] A construção e a ocupação de infraestrutura de suporte devem ser planejadas e executadas com vistas a permitir seu compartilhamento pelo maior número possível de prestadoras.",urn:lex:br:federal:lei:2015-04-20;13116!art14_par3
"PAR","lei_13116_20150420, Art. 14., § 4º",187,188,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DO COMPARTILHAMENTO DE INFRAESTRUTURA DE TELECOMUNICAÇÕES | ] O compartilhamento de infraestrutura será realizado de forma não discriminatória e a preços e condições justos e razoáveis, tendo como referência o modelo de custos setorial.",urn:lex:br:federal:lei:2015-04-20;13116!art14_par4
"CPT","lei_13116_20150420, Art. 15., caput",191,192,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DO COMPARTILHAMENTO DE INFRAESTRUTURA DE TELECOMUNICAÇÕES | ] Nos termos da regulamentação da Anatel, as detentoras devem tornar disponíveis, de forma transparente e não discriminatória, às possíveis solicitantes, documentos que descrevam as condições de compartilhamento, incluindo, entre outras, informações técnicas georreferenciadas da infraestrutura disponível e os preços e prazos aplicáveis.",urn:lex:br:federal:lei:2015-04-20;13116!art15_cpt
"CPT","lei_13116_20150420, Art. 16., caput",195,196,"[ Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nºs 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001. | DO COMPARTILHAMENTO DE INFRAESTRUTURA DE TELECOMUNICAÇÕES | ] As obras de infraestrutura de interesse público deverão comportar a instalação de infraestrutura para redes de telecomunicações, conforme regulamentação específica.",urn:lex:br:federal:lei:2015-04-20;13116!art16_cpt
