Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","lei_12527_20111118, Art. 8º, § 1º",109,122,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO ACESSO A INFORMAÇÕES E DA SUA DIVULGAÇÃO | ] Na divulgação das informações a que se refere o caput, deverão constar, no mínimo: registro das competências e estrutura organizacional, endereços e telefones das respectivas unidades e horários de atendimento ao público; registros de quaisquer repasses ou transferências de recursos financeiros; registros das despesas; informações concernentes a procedimentos licitatórios, inclusive os respectivos editais e resultados, bem como a todos os contratos celebrados; dados gerais para o acompanhamento de programas, ações, projetos e obras de órgãos e entidades; e respostas a perguntas mais frequentes da sociedade.",urn:lex:br:federal:lei:2011-11-18;12527!art8_par1
"PAR","lei_12527_20111118, Art. 8º, § 2º",123,124,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO ACESSO A INFORMAÇÕES E DA SUA DIVULGAÇÃO | ] Para cumprimento do disposto no caput, os órgãos e entidades públicas deverão utilizar todos os meios e instrumentos legítimos de que dispuserem, sendo obrigatória a divulgação em sítios oficiais da rede mundial de computadores (internet).",urn:lex:br:federal:lei:2011-11-18;12527!art8_par2
"PAR","lei_12527_20111118, Art. 8º, § 3º",125,142,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO ACESSO A INFORMAÇÕES E DA SUA DIVULGAÇÃO | ] Os sítios de que trata o § 2º deverão, na forma de regulamento, atender, entre outros, aos seguintes requisitos: conter ferramenta de pesquisa de conteúdo que permita o acesso à informação de forma objetiva, transparente, clara e em linguagem de fácil compreensão; possibilitar a gravação de relatórios em diversos formatos eletrônicos, inclusive abertos e não proprietários, tais como planilhas e texto, de modo a facilitar a análise das informações; possibilitar o acesso automatizado por sistemas externos em formatos abertos, estruturados e legíveis por máquina; divulgar em detalhes os formatos utilizados para estruturação da informação; garantir a autenticidade e a integridade das informações disponíveis para acesso; manter atualizadas as informações disponíveis para acesso; indicar local e instruções que permitam ao interessado comunicar-se, por via eletrônica ou telefônica, com o órgão ou entidade detentora do sítio; e adotar as medidas necessárias para garantir a acessibilidade de conteúdo para pessoas com deficiência, nos termos do art. 17 da Lei nº 10.098, de 19 de dezembro de 2000, e do art. 9º da Convenção sobre os Direitos das Pessoas com Deficiência, aprovada pelo Decreto Legislativo nº 186, de 9 de julho de 2008.",urn:lex:br:federal:lei:2011-11-18;12527!art8_par3
"PAR","lei_12527_20111118, Art. 8º, § 4º",143,144,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO ACESSO A INFORMAÇÕES E DA SUA DIVULGAÇÃO | ] Os Municípios com população de até 10.000 (dez mil) habitantes ficam dispensados da divulgação obrigatória na internet a que se refere o §2º, mantida a obrigatoriedade de divulgação, em tempo real, de informações relativas à execução orçamentária e financeira, nos critérios e prazos previstos no art. 73-B da Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal).",urn:lex:br:federal:lei:2011-11-18;12527!art8_par4
"CPT","lei_12527_20111118, Art. 9º, caput",147,158,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO ACESSO A INFORMAÇÕES E DA SUA DIVULGAÇÃO | ] O acesso a informações públicas será assegurado mediante: criação de serviço de informações ao cidadão, nos órgãos e entidades do poder público, em local com condições apropriadas para: atender e orientar o público quanto ao acesso a informações; informar sobre a tramitação de documentos nas suas respectivas unidades; protocolizar documentos e requerimentos de acesso a informações; e realização de audiências ou consultas públicas, incentivo à participação popular ou a outras formas de divulgação.",urn:lex:br:federal:lei:2011-11-18;12527!art9_cpt
"CPT","lei_12527_20111118, Art. 10., caput",164,165,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] Qualquer interessado poderá apresentar pedido de acesso a informações aos órgãos e entidades referidos no art. 1º desta Lei, por qualquer meio legítimo, devendo o pedido conter a identificação do requerente e a especificação da informação requerida.",urn:lex:br:federal:lei:2011-11-18;12527!art10_cpt
"PAR","lei_12527_20111118, Art. 10., § 1º",166,167,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] Para o acesso a informações de interesse público, a identificação do requerente não pode conter exigências que inviabilizem a solicitação.",urn:lex:br:federal:lei:2011-11-18;12527!art10_par1
"PAR","lei_12527_20111118, Art. 10., § 2º",168,169,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] Os órgãos e entidades do poder público devem viabilizar alternativa de encaminhamento de pedidos de acesso por meio de seus sítios oficiais na internet.",urn:lex:br:federal:lei:2011-11-18;12527!art10_par2
"PAR","lei_12527_20111118, Art. 10., § 3º",170,171,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] São vedadas quaisquer exigências relativas aos motivos determinantes da solicitação de informações de interesse público.",urn:lex:br:federal:lei:2011-11-18;12527!art10_par3
"CPT","lei_12527_20111118, Art. 11., caput",174,175,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] O órgão ou entidade pública deverá autorizar ou conceder o acesso imediato à informação disponível.",urn:lex:br:federal:lei:2011-11-18;12527!art11_cpt
"PAR","lei_12527_20111118, Art. 11., § 1º",176,183,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] Não sendo possível conceder o acesso imediato, na forma disposta no caput, o órgão ou entidade que receber o pedido deverá, em prazo não superior a 20 (vinte) dias: comunicar a data, local e modo para se realizar a consulta, efetuar a reprodução ou obter a certidão; indicar as razões de fato ou de direito da recusa, total ou parcial, do acesso pretendido; ou comunicar que não possui a informação, indicar, se for do seu conhecimento, o órgão ou a entidade que a detém, ou, ainda, remeter o requerimento a esse órgão ou entidade, cientificando o interessado da remessa de seu pedido de informação.",urn:lex:br:federal:lei:2011-11-18;12527!art11_par1
"PAR","lei_12527_20111118, Art. 11., § 2º",184,185,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] O prazo referido no § 1º poderá ser prorrogado por mais 10 (dez) dias, mediante justificativa expressa, da qual será cientificado o requerente.",urn:lex:br:federal:lei:2011-11-18;12527!art11_par2
"PAR","lei_12527_20111118, Art. 11., § 3º",186,187,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] Sem prejuízo da segurança e da proteção das informações e do cumprimento da legislação aplicável, o órgão ou entidade poderá oferecer meios para que o próprio requerente possa pesquisar a informação de que necessitar.",urn:lex:br:federal:lei:2011-11-18;12527!art11_par3
"PAR","lei_12527_20111118, Art. 11., § 4º",188,189,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] Quando não for autorizado o acesso por se tratar de informação total ou parcialmente sigilosa, o requerente deverá ser informado sobre a possibilidade de recurso, prazos e condições para sua interposição, devendo, ainda, ser-lhe indicada a autoridade competente para sua apreciação.",urn:lex:br:federal:lei:2011-11-18;12527!art11_par4
"PAR","lei_12527_20111118, Art. 11., § 5º",190,191,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] A informação armazenada em formato digital será fornecida nesse formato, caso haja anuência do requerente.",urn:lex:br:federal:lei:2011-11-18;12527!art11_par5
"PAR","lei_12527_20111118, Art. 11., § 6º",192,193,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Regula o acesso a informações previsto no inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências. | DO PROCEDIMENTO DE ACESSO À INFORMAÇÃO | Do Pedido de Acesso | ] Caso a informação solicitada esteja disponível ao público em formato impresso, eletrônico ou em qualquer outro meio de acesso universal, serão informados ao requerente, por escrito, o lugar e a forma pela qual se poderá consultar, obter ou reproduzir a referida informação, procedimento esse que desonerará o órgão ou entidade pública da obrigação de seu fornecimento direto, salvo se o requerente declarar não dispor de meios para realizar por si mesmo tais procedimentos.",urn:lex:br:federal:lei:2011-11-18;12527!art11_par6
